#connection_csv_ver;3
#ID;ConnectionName;ConnectionDescription;TargetDPName
0x1000;DE102701XB04500E03R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU002UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU002UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04545E03R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04545E03R__RAU003UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04545E03R__RAU003UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04545E03R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04545E03R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04545E03R__RAU003UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04545E03R__RAU003UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04545E03R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU004UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU004UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU004RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU004UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU004UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU004RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU005UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU005UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04500E03R__RAU005RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU005UKG0001_TempAdjust1;BACnet Port.Datapoints.Lidl R36 GAteway4_604(604).DE102701XB04500E03R__RAU005UKG0001_TempAdjust1;Receive;;BACnet Port.Datapoints.DE102701XB04500E03R__RMC(10189).DE102701XB04500E03R__RAU005RMC0001MWB;Send;
0x1000;DE102701XB04260E13R__RAU002RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04260E13R__RAU002UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04260E13R__RAU002UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04225E13R__RMC(10190).DE102701XB04260E13R__RAU002RMC0001MWB;Send;
0x1000;DE102701XB04260E13R__RAU003RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04260E13R__RAU003UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04260E13R__RAU003UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04225E13R__RMC(10190).DE102701XB04260E13R__RAU003RMC0001MWB;Send;
0x1000;DE102701XB04280E13R__RAU006RMC0001MWB;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04280E13R__RAU006UKG0001_TempAdjust;BACnet Port.Datapoints.Lidl R36 GAteway2_602(602).DE102701XB04280E13R__RAU006UKG0001_TempAdjust;Receive;;BACnet Port.Datapoints.DE102701XB04225E13R__RMC(10190).DE102701XB04280E13R__RAU006RMC0001MWB;Send;
